AÑO,MES,CONGLOME,VIVIENDA,HOGAR,UBIGEO,DOMINIO,ESTRATO,PERIODO,TIPENC,FECENT,RESULT,PANEL,P22,P23,P24A,P24B,P25$1,P25$2,P25$3,P25$4,P25$5,P101,P102,P103,P103A,P104,P104A,P104B1,P104B2,P105A,P105B,P106,P106A,P106B,P107B1,P107C11,P107C12,P107C13,P107C14,P107C16,P107C17,P107C18,P107C19,P107C110,P107D1,P107B2,P107C21,P107C22,P107C23,P107C24,P107C26,P107C27,P107C28,P107C29,P107C210,P107D2,P107B3,P107C31,P107C32,P107C33,P107C34,P107C36,P107C37,P107C38,P107C39,P107C310,P107D3,P107B4,P107C41,P107C42,P107C43,P107C44,P107C46,P107C47,P107C48,P107C49,P107C410,P107D4,P107E,P110,P110A1,P110C,P110C1,P110C2,P110C3,P110D,P110E,P110F,P110G,P111A,P1121,P1123,P1124,P1125,P1126,P1127,P112A,P1131,P1132,P1133,P1135,P1136,P1139,P1137,P1138,P113A,P1141,P1142,P1143,P1144,P1145,P1171$01,P1171$02,P1171$03,P1171$04,P1171$05,P1171$06,P1171$07,P1171$08,P1171$09,P1171$10,P1171$11,P1171$12,P1171$13,P1171$14,P1171$15,P1171$16,P1172$01,P1172$02,P1172$03,P1172$04,P1172$05,P1172$06,P1172$07,P1172$08,P1172$09,P1172$10,P1172$11,P1172$12,P1172$13,P1172$14,P1172$15,P1172$16,P1173$01,P1173$02,P1173$03,P1173$04,P1173$05,P1173$06,P1173$07,P1173$08,P1173$09,P1173$10,P1173$11,P1173$12,P1173$13,P1173$14,P1173$15,P1173$16,P1174$01,P1174$02,P1174$03,P1174$04,P1174$05,P1174$06,P1174$07,P1174$08,P1174$09,P1174$10,P1174$11,P1174$12,P1174$13,P1174$14,P1174$15,P1174$16,P1175$01,P1175$02,P1175$03,P1175$04,P1175$05,P1175$06,P1175$07,P1175$08,P1175$09,P1175$10,P1175$11,P1175$12,P1175$13,P1175$14,P1175$15,P1175$16,P117T2,P117T3,P117T4,P200I,P600I,P600D1,P600M1,P600A1,P600D2,P600M2,P600A2,P612I1,P612I11,P612I2,P612I22,P700I,P710I,P800I,P110I,T110,D105B,D106,D107D1,D107D2,D107D3,D107D4,D1172$01,D1173$01,D1174$01,D1172$02,D1173$02,D1174$02,D1172$04,D1173$04,D1174$04,D1172$05,D1173$05,D1174$05,D1172$06,D1173$06,D1174$06,D1172$07,D1173$07,D1174$07,D1172$08,D1173$08,D1174$08,D1172$09,D1173$09,D1174$09,D1172$10,D1173$10,D1174$10,D1172$15,D1173$15,D1174$15,D1172$16,D1173$16,D1174$16,D612I11,D1172$11,D1173$11,D1174$11,D1172$12,D1173$12,D1174$12,D1172$13,D1173$13,D1174$13,D1172$14,D1173$14,D1174$14,D612I22,I105B,I106,I1172$01,I1172$02,I1172$04,I1172$05,I1172$06,I1172$07,I1172$08,I1172$09,I1172$10,I1172$11,I1172$12,I1172$13,I1172$14,I1172$15,I1172$16,I1173$01,I1174$01,I1173$02,I1174$02,I1173$04,I1174$04,I1173$05,I1174$05,I1173$06,I1174$06,I1173$07,I1174$07,I1173$08,I1174$08,I1173$09,I1174$09,I1173$10,I1174$10,I1173$11,I1174$11,I1173$12,I1174$12,I1173$13,I1174$13,I1173$14,I1174$14,I1173$15,I1174$15,I1173$16,I1174$16,T111A,NBI1,NBI2,NBI3,NBI4,NBI5,TICUEST01,TIPOCUESTIONARIO,TIPOENTREVISTA,FACTOR07,FACTOR_P,RECHAZO_RAZONES,NCONGLOME,SUB_CONGLOME,CODCCPP,NOMCCPP,LONGITUD,LATITUD,ALTITUD
2020,01,005063,088,11,010501,4,5,4,1,20200122,1, ,2, ,3,3,0,1,0,0,0,1,3,6,3,2,1,2,2,2, ,37,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,2, ,3,24,2,3,1,2,5,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,6,0,1,0,0,0,1,1, ,0,0,0,0,1,0,0,0,1,0,0,1,0,6,5, , , , , ,0, , , ,6, , ,0, ,0,0, , , , , ,0, , , ,0, , ,0, , , , , , , , ,43, , , , , , ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,43,01,01,07,01,2020,21,01,2020,2, ,2, ,01,01,01,01,1, ,446, , , , ,72,0, ,60,0, , , , , , , , , , , , , ,0,0,518, , , , , , ,0,0,0, , , , , , , ,67,0, , , , , , , , , ,446,72,60, , , , ,0, , , ,67, , ,0, ,0, ,0, , , , , , , , , ,0,518, , , , , , ,0, , , , , ,0,0, , ,5,0,0,0,0,0,2,0,1,133.478149414063,166.929068321478, ,006973,00,0001,CIUDAD LAMUD,-77.9561767578125,-6.14349889755249,2366
2020,01,005091,007,11,010203,7,6,2,4,20200108,1, ,2, ,2,3,0,1,0,1,0,1,3,5,4,3,1,1,2,2, ,80,1,1,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,2000,2,1,2,1,3, , ,2,3,2, ,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,1,1,0,0,1,1, ,1,0,0,0,1,0,0,0,1,1,0,0,0,0,11, ,47, , , ,0, , , ,26,20, , , ,0,0, ,0, , , ,0, , , ,0,0, , , , , , ,0, , , ,30, , , , , , , , ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,30,02,02,24,12,2019,07,01,2020,2, ,2, ,02,02,02,02,1, ,963, , , ,2022,0,0, ,132,0, ,566,0,0, , , , , , , , , ,0,0,361, , , , , , , , , , , , , , , , ,292,0, ,224,0, , , , , , ,963,0,132,566, , , ,0, , , ,292,224, , , ,0, ,0, ,0,0, , , , , , ,0,361, , , , , , ,0, ,0, , , , , , , ,1,0,0,0,0,0,2,0,1,91.458984375,266.628869192945, ,006583,00,0001,CENTRO POBLADO MENOR COPALLIN,-78.4234848022461,-5.67595052719116,684
2020,01,005091,022,11,010203,7,6,2,4,20200109,1, ,2, ,3,3,0,1,0,1,0,1,3,5,4,2,1,3,2,2, ,100,1,2,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,1,3, , ,1,1,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,1,1,0,1,1, ,1,0,0,0,0,0,0,0,1,1,1,0,0,5,25, ,39, , , , , , , ,39,20,10, , ,0,0, ,0, , , , , , , ,0,0,0, , , , , ,0, , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,01,02,25,12,2019,08,01,2020,2, ,2, ,01,01,01,01,1, ,1204, , , , ,60,0, ,301,0, ,470,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,437,0, ,224,0, ,112,0, , , ,1204,60,301,470, , , , , , , ,437,224,112, , ,0, ,0, ,0,0, , , , , , , , , , , , , , ,0, ,0, ,0, , , , , ,1,0,0,0,0,0,2,0,1,91.458984375,266.628869192945, ,006583,00,0001,CENTRO POBLADO MENOR COPALLIN,-78.4234848022461,-5.67595052719116,684
2020,01,005091,050,11,010203,7,6,2,4,20200110,1, ,2, ,3,3,0,1,0,1,0,1,3,6,4,2,1,3,2,2, ,50,1,2,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,1,6, , ,2,3,1,2,1,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,2,0,1,0,0,0,1,1, ,1,0,0,0,1,0,0,0,1,0,0,0,0,5,9, ,19, , , ,0, , , ,15, , , , ,0,0, ,0, , , ,0, , , ,0, , , , , , , ,0, , , ,22, , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,22,01,01,26,12,2019,09,01,2020,2, ,2, ,01,01,01,01,1, ,602, , , , ,60,0, ,108,0, ,229,0,0, , , , , , , , , ,0,0,265, , , , , , , , , , , , , , , , ,168,0, , , , , , , , , ,602,60,108,229, , , ,0, , , ,168, , , , ,0, ,0, ,0,0, , , , , , ,0,265, , , , , , ,0, , , , , , , , , ,1,0,0,0,0,0,2,0,1,91.458984375,266.628869192945, ,006583,00,0001,CENTRO POBLADO MENOR COPALLIN,-78.4234848022461,-5.67595052719116,684
2020,01,005091,063,11,010203,7,6,2,4,20200109,1, ,2, ,2,2,1,0,0,1,0,1,3,5,4,2,0,3,2,1,50, , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,1,3, , ,2,3,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,1, ,1,0,0,0,0,0,0,0,1,0,0,0,0,5,6, ,36, , , , , , , ,30, , , , ,0,0, ,0, , , , , , , ,0, , , , , , , ,0, , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,02,02,25,12,2019,08,01,2020,2, ,2, ,01,01,01,02,1,602, , , , , ,60,0, ,72,0, ,434,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,336,0, , , , , , , , ,602, ,60,72,434, , , , , , , ,336, , , , ,0, ,0, ,0,0, , , , , , , , , , , , , , ,0, , , , , , , , , ,1,0,0,0,0,0,2,0,1,91.458984375,266.628869192945, ,006583,00,0001,CENTRO POBLADO MENOR COPALLIN,-78.4234848022461,-5.67595052719116,684
2020,01,005091,075,11,010203,7,6,2,4,20200111,1, ,1,140301,1,1,0,1,0,1,0,1,1,5,1,3,1,1,1,2, ,80,1,1,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,7, , , , , ,1,1,1,5,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,6,0,1,1,0,0,1,1, ,1,0,0,0,1,0,0,0,1,1,0,0,0,0,12, ,7, , , ,0, , , ,10,10, , , ,5,0, ,0, , , ,0, , , ,0,0, , , , , , ,0, , , ,0, , , , , , , , ,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,39,5,0,02,02,27,12,2019,10,01,2020,2, ,2, ,02,02,02,02,7, ,963, , , , ,0,60, ,145,0, ,84,0,0, , , , , , , , , ,0,0,0, , , , , , , , , , , , , , , , ,112,0, ,112,0, , , , , , ,963,0,145,84, , , ,0, , , ,112,112, , , ,60, ,0, ,0,0, , , , , , ,0,0, , , , , , ,0, ,0, , , , , , , ,1,0,0,0,0,0,2,0,1,91.458984375,266.628869192945, ,006583,00,0001,CENTRO POBLADO MENOR COPALLIN,-78.4234848022461,-5.67595052719116,684
2020,01,005091,090,11,010203,7,6,2,4,20200110,1, ,2, ,2,2,0,1,0,1,0,1,3,6,4,4,2,2,2,2, ,80,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,1,8, , ,1,3,1,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,6,0,1,0,0,0,1,1, ,1,0,0,0,1,0,0,0,1,0,0,0,0,5,8, ,36, , , ,0, , , ,15, , , , ,0,0, ,0, , , ,0, , , ,0, , , , , , , ,0, , , ,0, , , , , , , , ,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,64,0,0,02,02,26,12,2019,09,01,2020,2, ,2, ,02,02,02,02,1, ,963, , , , ,60,0, ,96,0, ,434,0,0, , , , , , , , , ,0,0,0, , , , , , , , , , , , , , , , ,168,0, , , , , , , , , ,963,60,96,434, , , ,0, , , ,168, , , , ,0, ,0, ,0,0, , , , , , ,0,0, , , , , , ,0, , , , , , , , , ,1,0,0,0,0,0,2,0,1,91.458984375,266.628869192945, ,006583,00,0001,CENTRO POBLADO MENOR COPALLIN,-78.4234848022461,-5.67595052719116,684
2020,01,005091,114,11,010203,7,6,2,4,20200111,1, ,2, ,2,2,0,1,0,1,0,1,1,5,4,4,2,1,1,2, ,100,1,1,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,1,2, , ,1,1,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,1,0,1,1, ,1,0,0,0,0,0,0,0,1,0,1,0,0,5,20, ,19, , , , , , , ,30, ,10, , ,0,0, ,0, , , , , , , ,0, ,0, , , , , ,0, , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,01,01,27,12,2019,10,01,2020,2, ,2, ,01,01,01,01,1, ,1204, , , , ,60,0, ,241,0, ,229,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,336,0, , , , ,112,0, , , ,1204,60,241,229, , , , , , , ,336, ,112, , ,0, ,0, ,0,0, , , , , , , , , , , , , , ,0, , , ,0, , , , , ,1,0,0,0,0,0,2,0,1,91.458984375,266.628869192945, ,006583,00,0001,CENTRO POBLADO MENOR COPALLIN,-78.4234848022461,-5.67595052719116,684
2020,01,005091,129,11,010203,7,6,2,4,20200109,1, ,1,150107,3,3,0,1,0,1,0,1,3,6,4,2,1,3,2,2, ,150,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,1,8, , ,2,3,1,2,1,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,6,0,1,1,0,0,1,1, ,1,0,0,0,1,0,0,0,1,1,0,0,0,5,22, ,20, , , ,0, , , ,28,20, , , ,0,0, ,0, , , ,0, , , ,0,0, , , , , , ,0, , , ,0, , , , , , , , ,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,95,0,0,01,01,25,12,2019,08,01,2020,2, ,2, ,01,01,01,01,1, ,1806, , , , ,60,0, ,265,0, ,241,0,0, , , , , , , , , ,0,0,0, , , , , , , , , , , , , , , , ,314,0, ,224,0, , , , , , ,1806,60,265,241, , , ,0, , , ,314,224, , , ,0, ,0, ,0,0, , , , , , ,0,0, , , , , , ,0, ,0, , , , , , , ,1,0,0,0,0,0,2,0,1,91.458984375,266.628869192945, ,006583,00,0001,CENTRO POBLADO MENOR COPALLIN,-78.4234848022461,-5.67595052719116,684
2020,01,005124,010,11,010306,4,7,2,5,20200108,1, ,1,010101,4,3,0,1,0,0,0,1,7,5,4,4,2,2,2,2, ,40,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,1,24, , ,1,1,2, ,4,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,6,0,1,0,1,0,1,1, ,1,0,0,0,1,0,0,0,1,0,1,1,0,0,25, ,11, , , ,0, , , ,25, ,10,0, ,0,0, ,0, , , ,0, , , ,0, ,0,0, , , , ,0, , , ,0, , , , , , ,0, ,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,71,0,0,01,02,24,12,2019,07,01,2020,2, ,2, ,01,01,01,01,1, ,482, , , , ,0,0, ,301,0, ,132,0,0, , , , , , , , , ,0,0,0, , , , , , ,0,0,0, , , , , , , ,280,0, , , , ,112,0, , , ,482,0,301,132, , , ,0, , , ,280, ,112,0, ,0, ,0, ,0,0, , , , , , ,0,0, , , , , , ,0, , , ,0, ,0,0, , ,4,0,0,0,0,0,2,0,1,68.0834732055664,109.238356466799, ,006902,00,0030,ANEXO VISTA FLORIDA,-77.9831924438477,-5.84281206130981,2447
2020,01,005124,012,11,010306,4,7,2,5,20200108,1, ,2, ,3,3,0,0,0,0,1,1,9,4,4,2,2,2,2,2, ,20,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,1,24, , ,1,1,2, ,4,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,1, ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0, ,49, , , , , , , ,10, , , , ,0,8, ,0, , , , , , , ,0, , , , , , , ,0, , , , , , , , , , , , ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,8,0,01,01,24,12,2019,07,01,2020,2, ,2, ,01,01,01,01,1, ,241, , , , ,0,0, ,0,96, ,590,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,112,0, , , , , , , , , ,241,0,0,590, , , , , , , ,112, , , , ,0, ,96, ,0,0, , , , , , , , , , , , , , ,0, , , , , , , , , ,4,0,0,0,0,0,2,0,1,68.0834732055664,109.238356466799, ,006902,00,0030,ANEXO VISTA FLORIDA,-77.9831924438477,-5.84281206130981,2447
2020,01,005124,013,11,010306,4,7,2,5,20200109,1, ,2, ,4,3,0,0,0,0,1,1,7,6,4,1,0,2,2,2, ,20,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,6, , , , , ,2,3, , ,4,0,0,1,0,0,0, ,0,1,0,0,1,0,1,0,6,0,1,0,0,0,1,0, ,1,0,1,0,1,0,0,0,1,0,0,1,0,0, , ,17, ,10, ,0, , , ,5, , ,0, ,0, , ,0, ,0, ,0, , , ,0, , ,0, , , , ,0, ,0, ,0, , , , , , ,0, ,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,32,0,0,02,02,25,12,2019,08,01,2020,2, ,2, ,02,02,02,02,6, ,241, , , , ,0,0, , , , ,205,0,0, , , ,120,0,0, , , ,0,0,0, , , , , , ,0,0,0, , , , , , , ,56,0, , , , , , , , , ,241,0, ,205, ,120, ,0, , , ,56, , ,0, ,0, , , ,0,0, , ,0,0, , ,0,0, , , , , , ,0, , , , , ,0,0, , ,4,1,1,0,0,0,2,0,1,68.0834732055664,109.238356466799, ,006902,00,0030,ANEXO VISTA FLORIDA,-77.9831924438477,-5.84281206130981,2447
2020,01,005124,098,11,010306,4,7,2,5,20200111,1, ,1,140105,3,3,1,0,0,1,0,1,1,5,1,5,4,3,1,2, ,500,1,1,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,1,24, , ,1,1,1,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,1,0,0,0,1,1, ,1,0,0,0,0,0,0,0,1,0,0,1,0,5,0, ,17, , , , , , , ,25, , ,0, ,0,10, ,0, , , , , , , ,0, , ,43, , , , ,0, , , , , , , , , , ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,53,0,02,02,27,12,2019,10,01,2020,2, ,2, ,01,01,01,02,1, ,6021, , , , ,60,0, ,0,120, ,205,0,0, , , , , , , , , , , , , , , , , , ,0,518,0, , , , , , , ,280,0, , , , , , , , , ,6021,60,0,205, , , , , , , ,280, , ,0, ,0, ,120, ,0,0, , , , , , , , , , , , , , ,0, , , , , ,518,0, , ,1,0,0,0,0,0,2,0,1,68.0834732055664,109.238356466799, ,006902,00,0018,SECTOR FICHAC,-77.9831924438477,-5.84281206130981,2447
2020,01,005124,100,11,010306,4,7,2,5,20200110,1, ,2, ,1,1,1,0,0,1,0,1,3,5,4,6,4,2,2,2, ,200,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,1,24, , ,2,3,1,3,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,1,1,1,0,1,1, ,1,0,0,0,1,0,0,0,1,1,1,0,0,29,14, ,33, , , ,0, , , ,70,203,43, , ,0,0, ,0, , , ,0, , , ,0,0,0, , , , , ,0, , , ,43, , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,43,01,02,26,12,2019,09,01,2020,2, ,2, ,01,01,01,01,1, ,2409, , , , ,349,0, ,169,0, ,397,0,0, , , , , , , , , ,0,0,518, , , , , , , , , , , , , , , , ,785,0, ,2277,0, ,482,0, , , ,2409,349,169,397, , , ,0, , , ,785,2277,482, , ,0, ,0, ,0,0, , , , , , ,0,518, , , , , , ,0, ,0, ,0, , , , , ,1,0,0,0,0,0,2,0,1,68.0834732055664,109.238356466799, ,006902,00,0018,SECTOR FICHAC,-77.9831924438477,-5.84281206130981,2447
2020,01,005124,101,11,010306,4,7,2,5,20200111,1, ,1,010101,1,1,1,0,0,1,0,1,1,5,4,2,1,1,2,1,70, , , ,2, , , , , , , , , , ,1,0,0,0,0,0,7,0,0,0,4000,2, , , , , , , , , , ,2, , , , , , , , , , ,2,1,2,1,24, , ,1,1,1,3,1,1,0,0,0,0,0,2,0,1,0,0,1,0,1,0,2,0,1,0,0,0,1,1, ,1,0,0,0,1,0,0,0,1,0,0,1,0,5,5, ,23, , , ,0, , , ,50, , ,0, ,0,0, ,0, , , ,0, , , ,0, , ,0, , , , ,0, , , ,52, , , , , , ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,83,0,52,05,02,27,12,2019,10,01,2020,2, ,2, ,02,02,02,05,1,843, , ,4045, , ,60,0, ,60,0, ,277,0,0, , , , , , , , , ,0,0,626, , , , , , ,0,0,0, , , , , , , ,561,0, , , , , , , , ,843, ,60,60,277, , , ,0, , , ,561, , ,0, ,0, ,0, ,0,0, , , , , , ,0,626, , , , , , ,0, , , , , ,0,0, , ,1,0,1,0,0,0,2,0,1,68.0834732055664,109.238356466799, ,006902,00,0018,SECTOR FICHAC,-77.9831924438477,-5.84281206130981,2447
2020,01,005124,102,11,010306,4,7,2,5,20200111,1, ,2, ,3,3,1,0,0,1,0,1,1,5,4,5,4,1,2,2, ,100,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,1,24, , ,1,1,1,3,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,0,1,0,0,0,1,1, ,1,0,0,0,1,0,0,0,1,0,0,1,0,5,9, ,40, , , ,0, , , ,10, , ,0, ,0,0, ,0, , , ,0, , , ,5, , ,0, , , , ,0, , , ,42, , , , , , ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,64,5,42,02,02,27,12,2019,10,01,2020,2, ,2, ,01,01,01,02,1, ,1204, , , , ,60,0, ,108,0, ,482,0,0, , , , , , , , , ,0,0,506, , , , , , ,0,0,0, , , , , , , ,112,56, , , , , , , , , ,1204,60,108,482, , , ,0, , , ,112, , ,0, ,0, ,0, ,0,0, , , , , , ,0,506, , , , , , ,56, , , , , ,0,0, , ,1,0,0,0,0,0,2,0,1,68.0834732055664,109.238356466799, ,006902,00,0018,SECTOR FICHAC,-77.9831924438477,-5.84281206130981,2447
2020,01,005124,104,11,010306,4,7,2,5,20200110,1, ,2, ,4,2,1,0,0,1,0,1,6,5,4,3,2,2,2,2, ,50,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,1,24, , ,1,1,1,3,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,6,0,1,0,1,0,1,1, ,1,0,0,0,1,0,0,0,1,0,1,0,0,5,12, ,36, , , ,0, , , ,20, ,10, , ,0,0, ,0, , , ,28, , , ,0, ,0, , , , , ,0, , , ,0, , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,28,0,02,02,26,12,2019,09,01,2020,2, ,2, ,02,02,02,02,1, ,602, , , , ,60,0, ,145,0, ,434,0,0, , , , , , , , , ,0,337,0, , , , , , , , , , , , , , , , ,224,0, , , , ,112,0, , , ,602,60,145,434, , , ,0, , , ,224, ,112, , ,0, ,0, ,0,0, , , , , , ,337,0, , , , , , ,0, , , ,0, , , , , ,4,0,0,0,0,0,2,0,1,68.0834732055664,109.238356466799, ,006902,00,0018,SECTOR FICHAC,-77.9831924438477,-5.84281206130981,2447
2020,01,005127,034,11,010304,4,7,2,5,20200109,1, ,2, ,3,3,0,1,0,1,0,1,1,5,4,4,3,2,2,2, ,200,1,1,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,1,20, , ,1,1,1,2,1,1,0,0,0,0,0,2,0,1,0,0,1,0,1,0,6,0,1,1,0,0,1,1, ,1,0,0,0,1,0,0,0,1,1,0,1,0,2,24, ,18, , , ,0, , , ,30,28, ,0, ,0,0, ,0, , , ,0, , , ,0,0, ,0, , , , ,0, , , ,43, , , , , , ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,102,0,43,01,02,25,12,2019,08,01,2020,2, ,2, ,01,01,01,01,1, ,2409, , , , ,24,0, ,289,0, ,217,0,0, , , , , , , , , ,0,0,518, , , , , , ,0,0,0, , , , , , , ,336,0, ,314,0, , , , , , ,2409,24,289,217, , , ,0, , , ,336,314, ,0, ,0, ,0, ,0,0, , , , , , ,0,518, , , , , , ,0, ,0, , , ,0,0, , ,1,0,0,0,0,0,2,0,1,68.0834732055664,109.238356466799, ,006917,00,0017,CENTRO POBLADO MENOR BEIRUT,-77.8293533325195,-5.82287931442261,1873
2020,01,005127,036,11,010304,4,7,2,5,20200109,1, ,2, ,1,1,0,1,0,1,0,1,1,5,1,2,1,2,2,2, ,90,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,2, ,4,14,2,1,1,2,4,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,6,0,1,0,0,0,1,1, ,1,0,0,0,1,0,0,0,1,0,0,1,0,2,13, ,29, , , ,0, , , ,10, , ,0, ,0,0, ,0, , , ,36, , , ,0, , ,0, , , , ,0, , , ,0, , , , , , ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,54,36,0,02,02,25,12,2019,08,01,2020,2, ,2, ,02,02,02,02,1, ,1084, , , , ,24,0, ,157,0, ,349,0,0, , , , , , , , , ,0,434,0, , , , , , ,0,0,0, , , , , , , ,112,0, , , , , , , , , ,1084,24,157,349, , , ,0, , , ,112, , ,0, ,0, ,0, ,0,0, , , , , , ,434,0, , , , , , ,0, , , , , ,0,0, , ,4,0,0,0,0,0,2,0,1,68.0834732055664,109.238356466799, ,006917,00,0017,CENTRO POBLADO MENOR BEIRUT,-77.8293533325195,-5.82287931442261,1873
2020,01,005127,037,11,010304,4,7,2,5,20200109,1, ,2, ,4,3,0,1,0,1,0,1,7,6,4,3,3,2,2,2, ,120,2, ,2, , , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,2000,2, , , , , , , , , , ,2, , , , , , , , , , ,2,7, , , , , ,2,1,1,5,7,1,0,0,0,0,0,2,0,1,0,0,1,0,1,0,6,0,1,0,0,0,1,1, ,1,0,0,0,1,0,0,0,1,0,0,1,0,2,8, ,24, , , ,0, , , ,5, , ,0, ,0,0, ,0, , , ,0, , , ,0, , ,0, , , , ,0, , , ,0, , , , , , ,0, ,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,39,0,0,02,02,25,12,2019,08,01,2020,2, ,2, ,02,02,02,02,7, ,1445, ,2022, , ,24,0, ,96,0, ,289,0,0, , , , , , , , , ,0,0,0, , , , , , ,0,0,0, , , , , , , ,56,0, , , , , , , , , ,1445,24,96,289, , , ,0, , , ,56, , ,0, ,0, ,0, ,0,0, , , , , , ,0,0, , , , , , ,0, , , , , ,0,0, , ,7,1,0,1,0,0,2,0,1,68.0834732055664,109.238356466799, ,006917,00,0017,CENTRO POBLADO MENOR BEIRUT,-77.8293533325195,-5.82287931442261,1873
